OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10903,32,3,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-04 00:00:00.000,3,36.71,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10922,32,5,1998-03-03 00:00:00.000,1998-03-31 00:00:00.000,1998-03-05 00:00:00.000,3,62.74,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10925,32,3,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,1998-03-13 00:00:00.000,1,2.27,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10981,32,1,1998-03-27 00:00:00.000,1998-04-24 00:00:00.000,1998-04-02 00:00:00.000,2,193.37,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
11022,32,9,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-05-04 00:00:00.000,2,6.27,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
11052,32,3,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-05-01 00:00:00.000,1,67.26,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10257,33,4,1996-07-16 00:00:00.000,1996-08-13 00:00:00.000,1996-07-22 00:00:00.000,3,81.91,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10395,33,6,1996-12-26 00:00:00.000,1997-01-23 00:00:00.000,1997-01-03 00:00:00.000,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10476,33,8,1997-03-17 00:00:00.000,1997-04-14 00:00:00.000,1997-03-24 00:00:00.000,3,4.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10486,33,1,1997-03-26 00:00:00.000,1997-04-23 00:00:00.000,1997-04-02 00:00:00.000,2,30.53,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10490,33,7,1997-03-31 00:00:00.000,1997-04-28 00:00:00.000,1997-04-03 00:00:00.000,2,210.19,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10498,33,8,1997-04-07 00:00:00.000,1997-05-05 00:00:00.000,1997-04-11 00:00:00.000,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10552,33,2,1997-05-29 00:00:00.000,1997-06-26 00:00:00.000,1997-06-05 00:00:00.000,1,83.22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10601,33,7,1997-07-16 00:00:00.000,1997-08-27 00:00:00.000,1997-07-22 00:00:00.000,1,58.30,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10613,33,4,1997-07-29 00:00:00.000,1997-08-26 00:00:00.000,1997-08-01 00:00:00.000,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10641,33,4,1997-08-22 00:00:00.000,1997-09-19 00:00:00.000,1997-08-26 00:00:00.000,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10705,33,9,1997-10-15 00:00:00.000,1997-11-12 00:00:00.000,1997-11-18 00:00:00.000,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10796,33,3,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-14 00:00:00.000,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10863,33,4,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-17 00:00:00.000,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10901,33,4,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-02-26 00:00:00.000,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10957,33,8,1998-03-18 00:00:00.000,1998-04-15 00:00:00.000,1998-03-27 00:00:00.000,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10960,33,3,1998-03-19 00:00:00.000,1998-04-02 00:00:00.000,1998-04-08 00:00:00.000,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10976,33,1,1998-03-25 00:00:00.000,1998-05-06 00:00:00.000,1998-04-03 00:00:00.000,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11055,33,7,1998-04-28 00:00:00.000,1998-05-26 00:00:00.000,1998-05-05 00:00:00.000,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10375,34,3,1996-12-06 00:00:00.000,1997-01-03 00:00:00.000,1996-12-09 00:00:00.000,2,20.12,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10394,34,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,1997-01-03 00:00:00.000,3,30.34,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10415,34,3,1997-01-15 00:00:00.000,1997-02-12 00:00:00.000,1997-01-24 00:00:00.000,1,0.20,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10600,34,4,1997-07-16 00:00:00.000,1997-08-13 00:00:00.000,1997-07-21 00:00:00.000,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10660,34,8,1997-09-08 00:00:00.000,1997-10-06 00:00:00.000,1997-10-15 00:00:00.000,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10298,35,6,1996-09-05 00:00:00.000,1996-10-03 00:00:00.000,1996-09-11 00:00:00.000,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10309,35,3,1996-09-19 00:00:00.000,1996-10-17 00:00:00.000,1996-10-23 00:00:00.000,1,47.30,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10335,35,7,1996-10-22 00:00:00.000,1996-11-19 00:00:00.000,1996-10-24 00:00:00.000,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10373,35,4,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,1996-12-11 00:00:00.000,3,124.12,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10380,35,8,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,1997-01-16 00:00:00.000,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10429,35,3,1997-01-29 00:00:00.000,1997-03-12 00:00:00.000,1997-02-07 00:00:00.000,2,56.63,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10503,35,6,1997-04-11 00:00:00.000,1997-05-09 00:00:00.000,1997-04-16 00:00:00.000,2,16.74,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10516,35,2,1997-04-24 00:00:00.000,1997-05-22 00:00:00.000,1997-05-01 00:00:00.000,3,62.78,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10567,35,1,1997-06-12 00:00:00.000,1997-07-10 00:00:00.000,1997-06-17 00:00:00.000,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10646,35,9,1997-08-27 00:00:00.000,1997-10-08 00:00:00.000,1997-09-03 00:00:00.000,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10661,35,7,1997-09-09 00:00:00.000,1997-10-07 00:00:00.000,1997-09-15 00:00:00.000,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10687,35,9,1997-09-30 00:00:00.000,1997-10-28 00:00:00.000,1997-10-30 00:00:00.000,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10701,35,6,1997-10-13 00:00:00.000,1997-10-27 00:00:00.000,1997-10-15 00:00:00.000,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10712,35,3,1997-10-21 00:00:00.000,1997-11-18 00:00:00.000,1997-10-31 00:00:00.000,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10736,35,9,1997-11-11 00:00:00.000,1997-12-09 00:00:00.000,1997-11-21 00:00:00.000,2,44.10,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10897,35,3,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-25 00:00:00.000,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10912,35,2,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-18 00:00:00.000,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10985,35,2,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-02 00:00:00.000,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
11063,35,3,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-06 00:00:00.000,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10315,36,4,1996-09-26 00:00:00.000,1996-10-24 00:00:00.000,1996-10-03 00:00:00.000,2,41.76,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10318,36,8,1996-10-01 00:00:00.000,1996-10-29 00:00:00.000,1996-10-04 00:00:00.000,2,4.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10321,36,3,1996-10-03 00:00:00.000,1996-10-31 00:00:00.000,1996-10-11 00:00:00.000,2,3.43,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10473,36,1,1997-03-13 00:00:00.000,1997-03-27 00:00:00.000,1997-03-21 00:00:00.000,3,16.37,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10621,36,4,1997-08-05 00:00:00.000,1997-09-02 00:00:00.000,1997-08-11 00:00:00.000,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10674,36,4,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-30 00:00:00.000,2,0.90,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10749,36,4,1997-11-20 00:00:00.000,1997-12-18 00:00:00.000,1997-12-19 00:00:00.000,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10798,36,2,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10829,36,9,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10933,36,6,1998-03-06 00:00:00.000,1998-04-03 00:00:00.000,1998-03-16 00:00:00.000,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10323,37,4,1996-10-07 00:00:00.000,1996-11-04 00:00:00.000,1996-10-14 00:00:00.000,1,4.88,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10325,37,1,1996-10-09 00:00:00.000,1996-10-23 00:00:00.000,1996-10-14 00:00:00.000,3,64.86,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10456,37,8,1997-02-25 00:00:00.000,1997-04-08 00:00:00.000,1997-02-28 00:00:00.000,2,8.12,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10457,37,2,1997-02-25 00:00:00.000,1997-03-25 00:00:00.000,1997-03-03 00:00:00.000,1,11.57,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10468,37,3,1997-03-07 00:00:00.000,1997-04-04 00:00:00.000,1997-03-12 00:00:00.000,3,44.12,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10506,37,9,1997-04-15 00:00:00.000,1997-05-13 00:00:00.000,1997-05-02 00:00:00.000,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10542,37,1,1997-05-20 00:00:00.000,1997-06-17 00:00:00.000,1997-05-26 00:00:00.000,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10630,37,1,1997-08-13 00:00:00.000,1997-09-10 00:00:00.000,1997-08-19 00:00:00.000,2,32.35,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10718,37,1,1997-10-27 00:00:00.000,1997-11-24 00:00:00.000,1997-10-29 00:00:00.000,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10799,37,9,1997-12-26 00:00:00.000,1998-02-06 00:00:00.000,1998-01-05 00:00:00.000,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10817,37,3,1998-01-06 00:00:00.000,1998-01-20 00:00:00.000,1998-01-13 00:00:00.000,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10849,37,9,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10893,37,9,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
11028,37,2,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-22 00:00:00.000,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10858,38,2,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-03 00:00:00.000,1,52.51,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France
10927,38,4,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-04-08 00:00:00.000,1,19.79,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France
10972,38,4,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-03-26 00:00:00.000,2,0.02,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France
10973,38,6,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-03-27 00:00:00.000,2,15.17,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France
10350,39,6,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,1996-12-03 00:00:00.000,2,64.19,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10358,39,5,1996-11-20 00:00:00.000,1996-12-18 00:00:00.000,1996-11-27 00:00:00.000,1,19.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10371,39,1,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,1996-12-24 00:00:00.000,1,0.45,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10413,39,3,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,1997-01-16 00:00:00.000,2,95.66,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10425,39,6,1997-01-24 00:00:00.000,1997-02-21 00:00:00.000,1997-02-14 00:00:00.000,2,7.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10454,39,4,1997-02-21 00:00:00.000,1997-03-21 00:00:00.000,1997-02-25 00:00:00.000,3,2.74,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10493,39,4,1997-04-02 00:00:00.000,1997-04-30 00:00:00.000,1997-04-10 00:00:00.000,3,10.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10500,39,6,1997-04-09 00:00:00.000,1997-05-07 00:00:00.000,1997-04-17 00:00:00.000,1,42.68,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10610,39,8,1997-07-25 00:00:00.000,1997-08-22 00:00:00.000,1997-08-06 00:00:00.000,1,26.78,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10631,39,8,1997-08-14 00:00:00.000,1997-09-11 00:00:00.000,1997-08-15 00:00:00.000,1,0.87,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10787,39,2,1997-12-19 00:00:00.000,1998-01-02 00:00:00.000,1997-12-26 00:00:00.000,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10832,39,2,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10923,39,7,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-13 00:00:00.000,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
11051,39,7,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,NULL,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10495,40,3,1997-04-03 00:00:00.000,1997-05-01 00:00:00.000,1997-04-11 00:00:00.000,3,4.65,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10620,40,2,1997-08-05 00:00:00.000,1997-09-02 00:00:00.000,1997-08-14 00:00:00.000,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10810,40,2,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-07 00:00:00.000,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10482,41,1,1997-03-21 00:00:00.000,1997-04-18 00:00:00.000,1997-04-10 00:00:00.000,3,7.48,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA
10545,41,8,1997-05-22 00:00:00.000,1997-06-19 00:00:00.000,1997-06-26 00:00:00.000,2,11.92,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA
10279,42,8,1996-08-13 00:00:00.000,1996-09-10 00:00:00.000,1996-08-16 00:00:00.000,2,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10284,42,4,1996-08-19 00:00:00.000,1996-09-16 00:00:00.000,1996-08-27 00:00:00.000,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10343,42,4,1996-10-31 00:00:00.000,1996-11-28 00:00:00.000,1996-11-06 00:00:00.000,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10497,42,7,1997-04-04 00:00:00.000,1997-05-02 00:00:00.000,1997-04-07 00:00:00.000,1,36.21,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10522,42,4,1997-04-30 00:00:00.000,1997-05-28 00:00:00.000,1997-05-06 00:00:00.000,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10534,42,8,1997-05-12 00:00:00.000,1997-06-09 00:00:00.000,1997-05-14 00:00:00.000,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10536,42,3,1997-05-14 00:00:00.000,1997-06-11 00:00:00.000,1997-06-06 00:00:00.000,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10557,42,9,1997-06-03 00:00:00.000,1997-06-17 00:00:00.000,1997-06-06 00:00:00.000,2,96.72,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10592,42,3,1997-07-08 00:00:00.000,1997-08-05 00:00:00.000,1997-07-16 00:00:00.000,1,32.10,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10593,42,7,1997-07-09 00:00:00.000,1997-08-06 00:00:00.000,1997-08-13 00:00:00.000,2,174.20,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10772,42,3,1997-12-10 00:00:00.000,1998-01-07 00:00:00.000,1997-12-19 00:00:00.000,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10862,42,8,1998-01-30 00:00:00.000,1998-03-13 00:00:00.000,1998-02-02 00:00:00.000,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10891,42,7,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10934,42,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-12 00:00:00.000,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
11070,42,2,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,1,136.00,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10579,43,1,1997-06-25 00:00:00.000,1997-07-23 00:00:00.000,1997-07-04 00:00:00.000,2,13.73,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10719,43,8,1997-10-27 00:00:00.000,1997-11-24 00:00:00.000,1997-11-05 00:00:00.000,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10735,43,6,1997-11-10 00:00:00.000,1997-12-08 00:00:00.000,1997-11-21 00:00:00.000,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10884,43,4,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-13 00:00:00.000,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10283,44,3,1996-08-16 00:00:00.000,1996-09-13 00:00:00.000,1996-08-23 00:00:00.000,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10296,44,6,1996-09-03 00:00:00.000,1996-10-01 00:00:00.000,1996-09-11 00:00:00.000,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10330,44,3,1996-10-16 00:00:00.000,1996-11-13 00:00:00.000,1996-10-28 00:00:00.000,1,12.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10357,44,1,1996-11-19 00:00:00.000,1996-12-17 00:00:00.000,1996-12-02 00:00:00.000,3,34.88,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10381,44,3,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,1996-12-13 00:00:00.000,3,7.99,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10461,44,1,1997-02-28 00:00:00.000,1997-03-28 00:00:00.000,1997-03-05 00:00:00.000,3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10499,44,4,1997-04-08 00:00:00.000,1997-05-06 00:00:00.000,1997-04-16 00:00:00.000,2,102.02,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10543,44,8,1997-05-21 00:00:00.000,1997-06-18 00:00:00.000,1997-05-23 00:00:00.000,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10780,44,2,1997-12-16 00:00:00.000,1997-12-30 00:00:00.000,1997-12-25 00:00:00.000,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10823,44,5,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-13 00:00:00.000,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10899,44,5,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-02-26 00:00:00.000,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10997,44,8,1998-04-03 00:00:00.000,1998-05-15 00:00:00.000,1998-04-13 00:00:00.000,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11065,44,8,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,NULL,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11071,44,1,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10405,45,1,1997-01-06 00:00:00.000,1997-02-03 00:00:00.000,1997-01-22 00:00:00.000,1,34.82,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10485,45,4,1997-03-25 00:00:00.000,1997-04-08 00:00:00.000,1997-03-31 00:00:00.000,2,64.45,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10638,45,3,1997-08-20 00:00:00.000,1997-09-17 00:00:00.000,1997-09-01 00:00:00.000,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10697,45,3,1997-10-08 00:00:00.000,1997-11-05 00:00:00.000,1997-10-14 00:00:00.000,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10729,45,8,1997-11-04 00:00:00.000,1997-12-16 00:00:00.000,1997-11-14 00:00:00.000,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10811,45,8,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-08 00:00:00.000,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
